Draft:	Revised Fourth Draft	Character:	BERU
Draft:	Revised Fourth Draft	Character:	OWEN
Draft:	Revised Fourth Draft	Character:	AUNT BERU
Draft:	Revised Fourth Draft	Character:	BEN
Draft:	Revised Fourth Draft	Character:	TAGGE
Draft:	Revised Fourth Draft	Character:	MOTTI
Draft:	Revised Fourth Draft	Character:	TARKIN
Draft:	Revised Fourth Draft	Character:	BARTENDER
Draft:	Revised Fourth Draft	Character:	CREATURE
Draft:	Revised Fourth Draft	Character:	HUMAN
Draft:	Revised Fourth Draft	Character:	HAN
Draft:	Revised Fourth Draft	Character:	GREEDO
Draft:	Revised Fourth Draft	Character:	JABBA
Draft:	Revised Fourth Draft	Character:	OFFICER CASS
Draft:	Revised Fourth Draft	Character:	VOICE OVER DEATH STAR INTERCOM
Draft:	Revised Fourth Draft	Character:	OFFICER
Draft:	Revised Fourth Draft	Character:	VOICE
Draft:	Revised Fourth Draft	Character:	HAN'S VOICE
Draft:	Revised Fourth Draft	Character:	GANTRY OFFICER
Draft:	Revised Fourth Draft	Character:	TX
Draft:	Revised Fourth Draft	Character:	INTERCOM VOICE
Draft:	Revised Fourth Draft	Character:	TROOPER VOICE
Draft:	Revised Fourth Draft	Character:	FIRST OFFICER
Draft:	Revised Fourth Draft	Character:	BEN'S VOICE
Draft:	Revised Fourth Draft	Character:	WILLARD
Draft:	Revised Fourth Draft	Character:	DEATH STAR INTERCOM VOICE
Draft:	Revised Fourth Draft	Character:	DODONNA
Draft:	Revised Fourth Draft	Character:	GOLD LEADER
Draft:	Revised Fourth Draft	Character:	WEDGE
Draft:	Revised Fourth Draft	Character:	MAN'S VOICE
Draft:	Revised Fourth Draft	Character:	RED LEADER
Draft:	Revised Fourth Draft	Character:	CHIEF
Draft:	Revised Fourth Draft	Character:	MASSASSI INTERCOM VOICE
Draft:	Revised Fourth Draft	Character:	RED TEN
Draft:	Revised Fourth Draft	Character:	RED SEVEN
Draft:	Revised Fourth Draft	Character:	PORKINS
Draft:	Revised Fourth Draft	Character:	RED NINE
Draft:	Revised Fourth Draft	Character:	RED ELEVEN
Draft:	Revised Fourth Draft	Character:	READ LEADER
Draft:	Revised Fourth Draft	Character:	ASTRO-OFFICER
Draft:	Revised Fourth Draft	Character:	CONTROL OFFICER
Draft:	Revised Fourth Draft	Character:	LUKE'S VOICE
Draft:	Revised Fourth Draft	Character:	GOLD FIVE
Draft:	Revised Fourth Draft	Character:	GOLD TWO
Draft:	Revised Fourth Draft	Character:	WINGMAN'S VOICE
Draft:	Revised Fourth Draft	Character:	RED LEADER'S VOICE
Draft:	Revised Fourth Draft	Character:	RED TEN'S VOICE
Draft:	Revised Fourth Draft	Character:	RED NINE'S VOICE
Draft:	Revised Fourth Draft	Character:	BASE VOICE
Draft:	Revised Fourth Draft	Character:	WINGMAN
Draft:	Revised Fourth Draft	Character:	TECHNICIAN
